source_row_num,category_type,collection_code,collection_name,department_name,section_name,subsection_name,rate_code,rate_original_name,rate_final_name,rate_unit,row_type,is_scope,is_machine,is_material,resource_code,resource_name,resource_unit,resource_quantity,resource_price_per_unit_current,resource_cost,total_resource_cost_per_position,total_material_cost_per_position,total_cost_per_position,currency,price_region,is_abstract,masterformat_division,masterformat_section_title,is_labor
115,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_METO,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组1,1000立方米,电力,0,1,0,DXME-KAME-KASA_MERISA,电力消耗：268.13千瓦时/小时,机器运行时间,2.57,180.13744,462.9532208,17955.834292608,,17955.834292608,CNY,"Shanghai, China",,31 00 00,Earthwork,0
116,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_METO,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组1,1000立方米,工作内容,0,0,0,,,,,,,17955.834292608,,17955.834292608,CNY,"Shanghai, China",,31 00 00,Earthwork,0
117,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_METO,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组1,1000立方米,工作内容,0,0,0,,,,,,,17955.834292608,,17955.834292608,CNY,"Shanghai, China",,31 00 00,Earthwork,0
118,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_METO,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组1,1000立方米,工作内容,0,0,0,,,,,,,17955.834292608,,17955.834292608,CNY,"Shanghai, China",,31 00 00,Earthwork,0
119,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,资源,0,0,1,ME_MEKAKA_TOSA,平均工作负荷 3.5,手表,2.53,81.39192000000001,205.9215576,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
120,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,3.16,166.5735072,526.3722827519999,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
121,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,3.16,61.46248000000001,194.2214368,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
122,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,资源,0,1,0,DXME-KAME-KASA_MERISA,单斗电动步进式挖掘机，配备“拖拉机”作业设备，斗容量6.5立方米,台时,3.16,6754.8922272,21345.459437952,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
123,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,操作员,0,1,0,PU_MEKAKA_KAVOSA,人员：2人·小时/机器·小时,机器运行时间,3.16,144.77744,457.4967104,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
124,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,电力,0,1,0,DXME-KAME-KASA_MERISA,电力消耗：268.13千瓦时/小时,机器运行时间,3.16,180.13744,569.2343104,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
125,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,工作内容,0,0,0,,,,,,,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
126,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,工作内容,0,0,0,,,,,,,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
127,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MEPU,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组2,1000立方米,工作内容,0,0,0,,,,,,,22077.753278304,,22077.753278304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
128,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,资源,0,0,1,ME_MEKAKA_TOSA,平均工作负荷 3.5,手表,3.14,81.39192000000001,255.5706288,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
129,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,3.91,166.5735072,651.3024131519999,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
130,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,3.91,61.46248000000001,240.3182968,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
131,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,资源,0,1,0,DXME-KAME-KASA_MERISA,单斗电动步进式挖掘机，配备“拖拉机”作业设备，斗容量6.5立方米,台时,3.91,6754.8922272,26411.628608352,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
132,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,操作员,0,1,0,PU_MEKAKA_KAVOSA,人员：2人·小时/机器·小时,机器运行时间,3.91,144.77744,566.0797904,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
133,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,电力,0,1,0,DXME-KAME-KASA_MERISA,电力消耗：268.13千瓦时/小时,机器运行时间,3.91,180.13744,704.3373904,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
134,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
135,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
136,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MESA,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组3,1000立方米,工作内容,0,0,0,,,,,,,27318.501650304,,27318.501650304,CNY,"Shanghai, China",,31 00 00,Earthwork,0
137,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MENE,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组4,1000立方米,资源,0,0,1,ME_MEKAKA_TOSA,平均工作负荷 3.5,手表,4.46,81.39192000000001,363.0079632,38846.35744646398,,38846.35744646398,CNY,"Shanghai, China",,31 00 00,Earthwork,0
138,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MENE,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组4,1000立方米,资源,0,1,0,DXME-KAME-KAME_KATOSA,推土机，功率79千瓦（108马力）,台时,5.56,166.5735072,926.1487000319999,38846.35744646398,,38846.35744646398,CNY,"Shanghai, China",,31 00 00,Earthwork,0
139,建筑工程,ME,土方工程,机械化土方工程（挖掘机、铲运机、推土机、平地机、水力机械化法等）,挖掘机在推土机上进行土壤开发,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为15、10、6.3-6.5、5-6立方米",KAME_KAME_KAKAME_MENE,"在水电工程施工中，使用单斗电动步进式""拖拉机""挖掘机进行土方开挖，铲斗容量为：",6.3-6.5立方米，土壤组4,1000立方米,操作员,0,1,0,PU_MEKAKA_KANEKA,人员：1人-小时/机器-小时,机器运行时间,5.56,61.46248000000001,341.7313888,38846.35744646398,,38846.35744646398,CNY,"Shanghai, China",,31 00 00,Earthwork,0
